1.000000000000000000e+00	2.326304517351472448e-17
9.997467255743086589e-01	-4.444994695178271520e-05
9.989871813146690149e-01	-1.777026348184040482e-04
9.977222037878492600e-01	-3.994672651980531088e-04
9.959531856566070651e-01	-7.092613624476995504e-04
9.936820732682523083e-01	-1.106414009157760496e-03
9.909113633010878663e-01	-1.590070282625100691e-03
9.876440984906483811e-01	-2.159196801305249963e-03
9.838838624631495167e-01	-2.812588267280099943e-03
9.796347737085304708e-01	-3.548874870056793578e-03
9.749014787297989315e-01	-4.366530398924855366e-03
9.696891444090109946e-01	-5.263880896016559854e-03
9.640034496330812663e-01	-6.239113670447487582e-03
9.578505762246801725e-01	-7.290286485718756870e-03
9.512371992247167229e-01	-8.415336728133526387e-03
9.441704765733535121e-01	-9.612090363439042967e-03
9.366580382361430201e-01	-1.087827049230653473e-02
9.287079748207978103e-01	-1.221150532260143091e-02
9.203288257283512852e-01	-1.360933538756055675e-02
9.115295668801181028e-01	-1.506921985385654625e-02
9.023195980590253962e-01	-1.658854178183932424e-02
8.927087299006616350e-01	-1.816461222171852213e-02
8.827071705658983136e-01	-1.979467305373896341e-02
8.723255121233051135e-01	-2.147589850708624126e-02
8.615747166659238898e-01	-2.320539532089128942e-02
8.504661021834217793e-01	-2.498020154077913030e-02
8.390113282073198286e-01	-2.679728397539108548e-02
8.272223812440110402e-01	-2.865353436865906295e-02
8.151115600077332157e-01	-3.054576437472544814e-02
8.026914604636387063e-01	-3.247069945274145414e-02
7.899749606896726561e-01	-3.442497182772658731e-02
7.769752055651764078e-01	-3.640511269070928480e-02
7.637055912940194924e-01	-3.840754383593127097e-02
7.501797497706149676e-01	-4.042856895450100407e-02
7.364115327984026571e-01	-4.246436482205638574e-02
7.224149961722288182e-01	-4.451097263234640722e-02
7.082043836384709357e-01	-4.656428973880392258e-02
6.937941107496653492e-01	-4.862006207189153301e-02
6.791987486336953372e-01	-5.067387750103472671e-02
6.644330077011916247e-01	-5.272116040618698291e-02
6.495117213185334082e-01	-5.475716771544321404e-02
6.344498294776124148e-01	-5.677698665165689662e-02
6.192623624971786978e-01	-5.877553441284057156e-02
6.039644247939810473e-01	-6.074755998841761817e-02
5.885711787649255955e-01	-6.268764828644275700e-02
5.730978288239394480e-01	-6.459022671603761867e-02
5.575596056390648148e-01	-6.644957433495066179e-02
5.419717506163495013e-01	-6.825983363480656041e-02
5.263495006773264429e-01	-7.001502499682650538e-02
5.107080733761371061e-01	-7.170906380916210188e-02
4.950626524006688789e-01	-7.333578019413181104e-02
4.794283734993720625e-01	-7.488894125025401249e-02
4.638203108717276479e-01	-7.636227567071667000e-02
4.482534640556647965e-01	-7.774950055751508882e-02
4.327427453396433532e-01	-7.904435020962052860e-02
4.173029677206909760e-01	-8.024060662489750084e-02
4.019488334225380100e-01	-8.133213141972506222e-02
3.868861432432037506e-01	-8.232501191157721998e-02
3.719678217280507071e-01	-8.323238451662774706e-02
3.571792209901397674e-01	-8.404800396074353641e-02
3.425332537258608534e-01	-8.476547436316952955e-02
3.280426527636826628e-01	-8.537854705044201076e-02
3.137199714441478160e-01	-8.588115781790739423e-02
2.995775847426460636e-01	-8.626746311310537485e-02
2.856276909956768639e-01	-8.653187470651130253e-02
2.718823140781182479e-01	-8.666909242816941972e-02
2.583533058683038508e-01	-8.667413456796303761e-02
2.450523488297842722e-01	-8.654236556241934331e-02
2.319909585337664448e-01	-8.626952062171178159e-02
2.191804859445948273e-01	-8.585172698647677847e-02
2.066321192923810113e-01	-8.528552154471921720e-02
1.943568853620568360e-01	-8.456786458385645577e-02
1.823656500367152322e-01	-8.369614950122931940e-02
1.706691179450008089e-01	-8.266820834749293023e-02
1.592778310773643458e-01	-8.148231313047435420e-02
1.482021662539528550e-01	-8.013717286158963948e-02
1.374523313474669550e-01	-7.863192638198072959e-02
1.270383601871125090e-01	-7.696613106038600882e-02
1.169701060943818260e-01	-7.513974750862599528e-02
1.072572340273577618e-01	-7.315312051271236071e-02
9.790921133704470758e-02	-7.100695642725368684e-02
8.893529716636958127e-02	-6.870229732734479955e-02
8.034453054942980454e-02	-6.624049225484646142e-02
7.214571729475795225e-02	-6.362316593431419087e-02
6.434741576130072194e-02	-6.085218536728786987e-02
5.695792165896648718e-02	-5.792962474176664017e-02
4.998525202651281363e-02	-5.485772911608732122e-02
4.343712855779264387e-02	-5.163887735280279362e-02
3.732096046257837169e-02	-4.827554478830956702e-02
3.164382706002026591e-02	-4.477026612776838915e-02
2.641246031101600680e-02	-4.112559905225303403e-02
2.163322750019544896e-02	-3.734408901609401893e-02
1.731211427875161551e-02	-3.342823569717418702e-02
1.345470827595138946e-02	-2.938046154168643884e-02
1.006618347988941752e-02	-2.520308281786234894e-02
7.151285577035300031e-03	-2.089828356077472540e-02
4.714318425573768394e-03	-1.646809275293107874e-02
2.759131819725152944e-03	-1.191436504349176369e-02
1.289110681500339013e-03	-7.238765263104881068e-03
