1.000000000000000000e+00	1.329316867057984190e-17
9.997484694266421945e-01	-1.828129299754434117e-05
9.989941436079879944e-01	-7.309448554638787445e-05
9.977378198647223195e-01	-1.643478003389641190e-04
9.959808257880450322e-01	-2.918892079258080647e-04
9.937250173316135582e-01	-4.555078002336086134e-04
9.909727761538317248e-01	-6.549356628682568562e-04
9.877270062237505366e-01	-8.898501968096753003e-04
9.839911297071941565e-01	-1.159876827723746538e-03
9.797690821527724747e-01	-1.464592029993273510e-03
9.750653070001242817e-01	-1.803526582933877992e-03
9.698847494350081311e-01	-2.176168968724080145e-03
9.642328496177029473e-01	-2.581968815514109825e-03
9.581155353125576646e-01	-3.020340285130553980e-03
9.515392139474432298e-01	-3.490665302871830914e-03
9.445107641323120529e-01	-3.992296527159959127e-03
9.370375266660661007e-01	-4.524559959305447625e-03
9.291272950605085068e-01	-5.086757098350875098e-03
9.207883056093472129e-01	-5.678166552816939043e-03
9.120292270290624170e-01	-6.298045030109116101e-03
9.028591496970114205e-01	-6.945627635207177880e-03
8.932875745104906784e-01	-7.620127422891348652e-03
8.833244013886498713e-01	-8.320734161955830460e-03
8.729799174372548931e-01	-9.046612285383434648e-03
8.622647847943792909e-01	-9.796898017045673965e-03
8.511900281732421858e-01	-1.057069568286314772e-02
8.397670221166756432e-01	-1.136707323220350653e-02
8.280074779761572579e-01	-1.218505701329907799e-02
8.159234306270415349e-01	-1.302362586428898288e-02
8.035272249306185666e-01	-1.388170459882344214e-02
7.908315019529500445e-01	-1.475815698165867072e-02
7.778491849501236732e-01	-1.565177830502190170e-02
7.645934651296327766e-01	-1.656128769041587123e-02
7.510777871980323095e-01	-1.748532025268434431e-02
7.373158347058492712e-01	-1.842241927330853443e-02
7.233215152018993566e-01	-1.937102853782139353e-02
7.091089452106513757e-01	-2.032948499770884099e-02
6.946924350480572219e-01	-2.129601192006141952e-02
6.800864734932453581e-01	-2.226871268842198215e-02
6.653057123356297398e-01	-2.324556541567315143e-02
6.503649508192060891e-01	-2.422441852439343943e-02
6.352791200080506462e-01	-2.520298744189914883e-02
6.200632670991984563e-01	-2.617885254624961050e-02
6.047325397110931977e-01	-2.714945848593147346e-02
5.893021701775793542e-01	-2.811211497992419789e-02
5.737874598788783587e-01	-2.906399918656974238e-02
5.582037636420887905e-01	-3.000215970938510321e-02
5.425664742443891964e-01	-3.092352228593330324e-02
5.268910070522954125e-01	-3.182489718243276117e-02
5.111927848299263610e-01	-3.270298829227375609e-02
4.954872227483008151e-01	-3.355440391139250661e-02
4.797897136261584095e-01	-3.437566913791660628e-02
4.641156134306981262e-01	-3.516323981803164134e-02
4.484802270639627331e-01	-3.591351793503540224e-02
4.328987944574078095e-01	-3.662286831444031693e-02
4.173864769935092811e-01	-3.728763649515361156e-02
4.019583442691692654e-01	-3.790416759558384169e-02
3.867386299329185761e-01	-3.848113819395883317e-02
3.716498823145511499e-01	-3.903428821662947856e-02
3.566902743234013351e-01	-3.955953585643256359e-02
3.418736729349408643e-01	-4.005250395777827654e-02
3.272137810366795296e-01	-4.050880918375594775e-02
3.127241312387467609e-01	-4.092408702828927158e-02
2.984180801764144131e-01	-4.129401655228642776e-02
2.843088032312882651e-01	-4.161434457883818328e-02
2.704092895902787674e-01	-4.188090908868404016e-02
2.567323375552607034e-01	-4.208966156693320915e-02
2.432905500117172604e-01	-4.223668806526545416e-02
2.300963299617800051e-01	-4.231822876036311909e-02
2.171618760260481673e-01	-4.233069580890276573e-02
2.044991778194628629e-01	-4.227068932178877636e-02
1.921200111093549212e-01	-4.213501130511182469e-02
1.800359326685780359e-01	-4.192067744221296410e-02
1.682582747433171988e-01	-4.162492661983369091e-02
1.567981390636371264e-01	-4.124522813122830783e-02
1.456663903349649236e-01	-4.077928651987305919e-02
1.348736491603142185e-01	-4.022504405859252119e-02
1.244302843559402655e-01	-3.958068089009064011e-02
1.143464046370332027e-01	-3.884461288558579972e-02
1.046318496647360152e-01	-3.801548730807170762e-02
9.529618046094003037e-02	-3.709217639524926141e-02
8.634866921265742234e-02	-3.607376900400167258e-02
7.779828850299674858e-02	-3.495956048305060015e-02
6.965370002056570087e-02	-3.374904096280324090e-02
6.192324281319749879e-02	-3.244188227107477895e-02
5.461492116495295090e-02	-3.103792370009351986e-02
4.773639218712256299e-02	-2.953715686374677740e-02
4.129495322419707293e-02	-2.793970989423363166e-02
3.529752918427371544e-02	-2.624583123403066709e-02
2.975065990994006301e-02	-2.445587328227116775e-02
2.466048771018169300e-02	-2.257027615425499442e-02
2.003274517619489659e-02	-2.058955180886816103e-02
1.587274340408871900e-02	-1.851426879125874295e-02
1.218536074531910603e-02	-1.634503782730263241e-02
8.975032201341701099e-03	-1.408249849235384751e-02
6.245739572472215617e-03	-1.172730715970438098e-02
4.001002462423346173e-03	-9.280126414315059344e-03
2.243870229601544614e-03	-6.741616094990534290e-03
9.769149641908579651e-04	-4.112426103561389254e-03
2.022255565542821487e-04	-1.393191093132942768e-03
-7.761507421159136166e-05	1.405651170881442409e-03
1.443930513655747013e-04	4.224478321887922827e-03
8.698393226052555157e-04	7.052381101012745838e-03
2.098826560688888797e-03	9.887783821994332659e-03
3.830950226970657180e-03	1.272862990981653286e-02
6.065295458547794415e-03	1.557239304233549310e-02
8.800433996966351355e-03	1.841609207772084214e-02
1.203442107165432311e-02	2.125630962451578385e-02
1.576479231219342358e-02	2.408921407706745774e-02
1.998856077462352748e-02	2.691058490707310888e-02
2.470221417639286224e-02	2.971584097238808009e-02
2.990171244212795620e-02	3.250007157737971886e-02
3.558248566794219858e-02	3.525806999528414282e-02
4.173943261541523259e-02	3.798436914249465890e-02
4.836691984758353935e-02	4.067327907770146300e-02
5.545878161825557040e-02	4.331892598549344497e-02
6.300832062271966016e-02	4.591529229455931088e-02
7.100830971250859935e-02	4.845625757507170117e-02
7.945099466942502631e-02	5.093563985824669377e-02
8.832809812466090038e-02	5.334723702342920176e-02
9.763082469774467254e-02	5.568486790430333955e-02
1.073498674174368644e-01	5.794241277585471250e-02
1.174754154728142735e-01	6.011385289736363019e-02
1.279971633279068655e-01	6.219330880377603454e-02
1.389043212176637732e-01	6.417507705803783546e-02
1.501856270270311156e-01	6.605366520009450793e-02
1.618293595388276274e-01	6.782382465392423898e-02
1.738233530202121790e-01	6.948058138183067778e-02
1.861550131021497967e-01	7.101926410487388597e-02
1.988113338916810968e-01	7.243552993935911677e-02
2.117789162432569816e-01	7.372538733129457844e-02
2.250439871031495176e-01	7.488521620323328187e-02
2.385924198302052102e-01	7.591178526047825947e-02
2.524097553871456068e-01	7.680226643581297696e-02
2.664812242893734862e-01	7.755424648327695347e-02
2.807917691929185944e-01	7.816573576162347270e-02
2.953260679997966043e-01	7.863517427656412095e-02
3.100685573576772436e-01	7.896143507735901845e-02
3.250034564313379892e-01	7.914382512740691933e-02
3.401147908258209673e-01	7.918208378993171759e-02
3.553864165454321822e-01	7.907637908839665331e-02
3.708020438785522566e-01	7.882730191669921893e-02
3.863452611054913333e-01	7.843585838635681873e-02
4.019837065268526133e-01	7.790373593545943387e-02
4.176091683876914651e-01	7.725361718416341728e-02
4.333149254381130633e-01	7.650108340604025448e-02
4.490849284194238233e-01	7.564910239157714156e-02
4.649030869212859574e-01	7.470085578912845359e-02
4.807532872975888161e-01	7.365972316164987044e-02
4.966194103419859784e-01	7.252926617591234915e-02
5.124853487066977076e-01	7.131321308609520071e-02
5.283350240522126651e-01	7.001544365595055441e-02
